Observation id	Observation date	Description	Observation duration	Observation type	Source	Time offset (s)	Media duration (s)	FPS	Subject	Behavior	Behavioral category	Behavior type	Time	Media file name	Image index	Image file path	Comment
20241013_trial-3_59215_R	2025-01-16 11:26:37.838		1323.167	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1013_trial-3_59215/20241013_trial-3_59215_R.mp4	0.0	1825.633	30.000	59215	Middle	Position	START	3.200	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1013_trial-3_59215/20241013_trial-3_59215_R.mp4	96	NA	
20241013_trial-3_59215_R	2025-01-16 11:26:37.838		1323.167	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1013_trial-3_59215/20241013_trial-3_59215_R.mp4	0.0	1825.633	30.000	59215	Middle	Position	STOP	10.033	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1013_trial-3_59215/20241013_trial-3_59215_R.mp4	301	NA	
20241013_trial-3_59215_R	2025-01-16 11:26:37.838		1323.167	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1013_trial-3_59215/20241013_trial-3_59215_R.mp4	0.0	1825.633	30.000	59215	Right	Position	START	10.033	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1013_trial-3_59215/20241013_trial-3_59215_R.mp4	301	NA	
20241013_trial-3_59215_R	2025-01-16 11:26:37.838		1323.167	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1013_trial-3_59215/20241013_trial-3_59215_R.mp4	0.0	1825.633	30.000	59215	Right	Position	STOP	11.267	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1013_trial-3_59215/20241013_trial-3_59215_R.mp4	338	NA	
20241013_trial-3_59215_R	2025-01-16 11:26:37.838		1323.167	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1013_trial-3_59215/20241013_trial-3_59215_R.mp4	0.0	1825.633	30.000	59215	Right cage	Position	START	11.267	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1013_trial-3_59215/20241013_trial-3_59215_R.mp4	338	NA	
20241013_trial-3_59215_R	2025-01-16 11:26:37.838		1323.167	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1013_trial-3_59215/20241013_trial-3_59215_R.mp4	0.0	1825.633	30.000	59215	Right	Position	START	12.233	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1013_trial-3_59215/20241013_trial-3_59215_R.mp4	367	NA	
20241013_trial-3_59215_R	2025-01-16 11:26:37.838		1323.167	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1013_trial-3_59215/20241013_trial-3_59215_R.mp4	0.0	1825.633	30.000	59215	Right cage	Position	STOP	12.233	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1013_trial-3_59215/20241013_trial-3_59215_R.mp4	367	NA	
20241013_trial-3_59215_R	2025-01-16 11:26:37.838		1323.167	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1013_trial-3_59215/20241013_trial-3_59215_R.mp4	0.0	1825.633	30.000	59215	Right	Position	STOP	13.000	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1013_trial-3_59215/20241013_trial-3_59215_R.mp4	390	NA	
20241013_trial-3_59215_R	2025-01-16 11:26:37.838		1323.167	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1013_trial-3_59215/20241013_trial-3_59215_R.mp4	0.0	1825.633	30.000	59215	Right cage	Position	START	13.000	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1013_trial-3_59215/20241013_trial-3_59215_R.mp4	390	NA	
20241013_trial-3_59215_R	2025-01-16 11:26:37.838		1323.167	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1013_trial-3_59215/20241013_trial-3_59215_R.mp4	0.0	1825.633	30.000	59215	Right	Position	START	13.233	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1013_trial-3_59215/20241013_trial-3_59215_R.mp4	397	NA	
